,BRANCH_ELASTICITY,Fruit_Ei,Fruit_area,Fruit_nb,INSERTION_ANGLE,INTERNODE_FLENGTH,Internode_Ei,Internode_area,Internode_nb,LONGGU_PEAK_POSITION,Leaf_Ei,Leaf_area,Leaf_nb,ORCHARD,PHYLLOTAXY,SEED,clear_sky,isolated
0,0.000180828782792,0.16119218561,0.0712071777,15.0,0.86551032386,3.81978129572,0.0699112981116,0.1485151483,411.0,0.22128806309,0.247451064279,0.7113962623,300.0,0.0,51.3128379555,1.0,0.0,0.0
1,0.0350815169071,0.14718757701,0.1234256752,26.0,89.4690424561,3.01362337504,0.160001382367,0.3253143504,1069.0,0.475660349829,0.267163187574,2.1657299596,854.0,0.0,25.5699131954,1.0,0.0,0.0
2,0.00954097387606,0.00129956130335,0.0379770615,8.0,72.4804042069,0.330616696019,0.00308851682936,0.017996401,513.0,0.899538299637,0.0710425623988,1.0558296004,394.0,0.0,37.9655593247,1.0,0.0,0.0
3,0.0675589389143,0.177437910649,0.0569651625,12.0,32.8117503504,3.90167808977,0.196063483179,0.4080353246,984.0,0.629133996882,0.266915078601,2.1154951491,791.0,0.0,341.824094558,1.0,0.0,0.0
4,0.0301398862074,0.122061916502,0.1234245133,26.0,43.959801312,4.00064556078,0.163813757739,0.4335725106,1074.0,0.470702505419,0.399580837581,2.1779151784,859.0,0.0,264.001563341,1.0,0.0,0.0
5,0.0771310373581,0.152258922609,0.0712069627,15.0,25.8501902789,1.71531257324,0.14854550203,0.0718389121,432.0,0.246995995724,0.192146655023,0.78382013,321.0,0.0,17.5879827065,1.0,0.0,0.0
6,0.0662977135077,0.0442398270957,0.0712069174,15.0,54.5844203062,0.444451702852,0.0123637687685,0.0230497647,489.0,0.0346121269629,0.0707296709114,1.0109396249,377.0,0.0,179.789838758,1.0,0.0,0.0
7,0.0639069721376,0.0135622367521,0.0617125923,13.0,78.1227226507,0.881507763094,0.0197285789353,0.0587239141,654.0,0.872132664536,0.136231225934,1.25791725,496.0,0.0,202.505460126,1.0,0.0,0.0
8,0.0462931768927,0.0586846018791,0.0617128199,13.0,50.2656567003,1.89730131559,0.074804884358,0.1513701509,789.0,0.564239912931,0.26595391492,1.5571278803,614.0,0.0,210.899908226,1.0,0.0,0.0
9,0.042309847725,0.168539863706,0.0712070318,15.0,12.7245407694,3.70635373345,0.164718646971,0.1854081247,481.0,0.125647386506,0.44480675626,0.9710566932,369.0,0.0,225.338684195,1.0,0.0,0.0
10,0.083785649436,0.0966432556004,0.0949422675,20.0,28.0119061036,2.71848151338,0.0933312902154,0.1782689561,663.0,0.400585043148,0.321426834861,1.2887900826,519.0,0.0,144.950333634,1.0,0.0,0.0
11,0.0382366102787,0.156462944491,0.056966078,12.0,51.5395126654,4.87073661287,0.190525859984,0.509381374,984.0,0.627800887475,0.46030480023,2.1155000667,791.0,0.0,96.5228923264,1.0,0.0,0.0
12,0.084730368603,0.152652793071,0.0617130419,13.0,22.1333093411,4.81985868881,0.161446992596,0.394572036,799.0,0.539728380918,0.383610451029,1.6031835608,624.0,0.0,60.6046279334,1.0,0.0,0.0
13,0.0921079097697,0.0342979844405,0.0569655647,12.0,8.03486514432,1.31261284363,0.0303216515358,0.0901756358,664.0,0.819201076051,0.179625811929,1.3039754614,506.0,0.0,146.855366313,1.0,0.0,0.0
14,0.0799485678445,0.145939515582,0.0569660992,12.0,66.9411653592,3.805039182,0.162636969027,0.2614044324,664.0,0.817257242669,0.446628337948,1.3039772825,506.0,0.0,233.76983308,1.0,0.0,0.0
15,0.0436275224446,0.209091817388,0.071207449,15.0,38.6285492016,4.3913714048,0.211338724769,0.2030047674,453.0,0.289778112838,0.496495560625,0.8801110102,342.0,0.0,146.270894797,1.0,0.0,0.0
16,0.09014354765,0.12343125533,0.0759538939,16.0,13.9746245559,2.75350018878,0.108606007132,0.144486108,539.0,0.351690814726,0.336578595548,1.0111070019,415.0,0.0,167.666217437,1.0,0.0,0.0
17,0.0502137927816,0.168041601194,0.0759537755,16.0,77.6229636464,2.6759285314,0.171447927967,0.1577829655,575.0,0.317615062516,0.244931691149,1.1591248392,451.0,0.0,347.530034267,1.0,0.0,0.0
18,5.45378878303e-05,0.0610156308945,0.0522187964,11.0,25.2528578475,2.22806730963,0.0597640937741,0.2399687376,999.0,0.62166406775,0.194482699458,2.1845872898,806.0,0.0,164.011916493,1.0,0.0,0.0
19,0.0979627129734,0.13380347995,0.0569661467,12.0,72.8394748111,3.31221051753,0.141493078872,0.2275462376,664.0,0.839438213403,0.406734320145,1.3039779218,506.0,0.0,255.514952345,1.0,0.0,0.0
20,0.00396984970819,0.0811530414107,0.0569655696,12.0,18.6124255367,1.89215973796,0.0601165745084,0.1299903699,664.0,0.812898757448,0.228516705036,1.3039753858,506.0,0.0,108.29331709,1.0,0.0,0.0
21,0.0388000526643,0.154029666853,0.0284829918,6.0,61.4605486384,4.26596764049,0.195830546614,0.3466175182,729.0,0.706791322347,0.458850701088,1.5859999871,571.0,0.0,187.240020427,1.0,0.0,0.0
