,BRANCH_ELASTICITY,Fruit_Ei,Fruit_area,Fruit_nb,INSERTION_ANGLE,INTERNODE_FLENGTH,Internode_Ei,Internode_area,Internode_nb,LONGGU_PEAK_POSITION,Leaf_Ei,Leaf_area,Leaf_nb,ORCHARD,PHYLLOTAXY,SEED,clear_sky,isolated
3008,0.0298990462284,0.156729069306,0.0712070206,15.0,7.01841991438,3.08187088369,0.138688297689,0.1324680563,436.0,0.211157891292,0.390006898234,0.8070161741,325.0,0.0,268.051618799,1.0,0.0,1.0
3009,0.0757957106908,0.122773458819,0.0712069832,15.0,86.1593130764,1.7976224123,0.0900174111333,0.0933370128,490.0,0.0701680200598,0.284639904194,1.0129421529,378.0,0.0,161.241792039,1.0,0.0,1.0
3010,0.0300729738459,0.000470716727157,0.0569655612,12.0,46.2458863835,0.4102603552,0.00363613318824,0.0281846396,664.0,0.820503107156,0.0767490861831,1.3039752888,506.0,0.0,57.0691083153,1.0,0.0,1.0
3011,0.0404121714356,0.033189995406,0.0949426234,20.0,29.9249468499,1.08364033781,0.0370793182141,0.0710613942,663.0,0.403491063902,0.163365310438,1.2887894447,519.0,0.0,300.640013899,1.0,0.0,1.0
3012,0.0255001479597,0.146059372902,0.0569656223,12.0,85.1765587065,3.22622541592,0.17521419199,0.3373977957,984.0,0.625988391351,0.391015154608,2.1154971582,791.0,0.0,293.408522732,1.0,0.0,1.0
3013,0.0687349609302,0.134023104896,0.0712069957,15.0,49.6990038617,2.33584750918,0.159759194291,0.1167062993,480.0,0.0853285233758,0.331041328077,0.9690535306,368.0,0.0,311.139417147,1.0,0.0,1.0
3014,0.0335139684998,0.0717105282347,0.0474713167,10.0,80.3093455464,1.96919165941,0.094404959603,0.2143776183,1004.0,0.612249746847,0.260269051177,2.2097825595,811.0,0.0,64.8961505607,1.0,0.0,1.0
3015,0.0821068273269,0.0721966732947,0.0712069757,15.0,21.8595368259,1.451698172,0.0546989141735,0.0769757115,498.0,0.00299681499526,0.248965073628,1.0398093522,386.0,0.0,151.764315345,1.0,0.0,1.0
3016,0.039619780291,0.210815430874,0.0712070783,15.0,61.2397590802,4.12901777955,0.216056288158,0.1913825219,455.0,0.296838008628,0.503191215742,0.8841132476,344.0,0.0,194.868328259,1.0,0.0,1.0
3017,0.0334039037793,0.110289497139,0.099689808,21.0,62.9599753035,2.82195538064,0.156659637856,0.2558967904,907.0,0.545522332543,0.323330863095,1.8044388732,718.0,0.0,312.287416878,1.0,0.0,1.0
3018,0.0109308375188,0.138040035852,0.0712070146,15.0,13.1014075003,2.8074257971,0.111149979508,0.1175774632,432.0,0.24737587128,0.33687213456,0.7838202461,321.0,0.0,151.2813944,1.0,0.0,1.0
3019,0.090316044909,0.101082031385,0.0996898293,21.0,11.6891027789,3.32843945084,0.104020005391,0.2355907096,702.0,0.431673553027,0.365693909288,1.3917524591,552.0,0.0,95.7631393865,1.0,0.0,1.0
3020,0.00836591377481,0.0490145348626,0.0901954989,19.0,14.8784163524,1.46317570023,0.0483580873935,0.0980106133,676.0,0.415273563683,0.161560460651,1.3256692353,532.0,0.0,299.602708224,1.0,0.0,1.0
3021,0.00367076282159,0.0139783645118,0.0569655724,12.0,38.9805437554,0.650147165056,0.00389769782796,0.0668774784,972.0,0.637870169159,0.0664588068255,2.0741116331,779.0,0.0,189.684333426,1.0,0.0,1.0
3022,0.0388897801968,0.112213721417,0.071206992,15.0,17.2999160231,2.24753844053,0.108851612713,0.112431722,481.0,0.165477097866,0.335915163348,0.9710559902,369.0,0.0,69.5681312998,1.0,0.0,1.0
3023,0.0441144525906,0.141274580658,0.0522184899,11.0,31.7409272559,3.02777328794,0.148466778435,0.2118991928,665.0,0.744133348092,0.391130028583,1.327671959,507.0,0.0,184.04820684,1.0,0.0,1.0
3024,0.0453639123839,0.00664594488357,0.0712069563,15.0,67.5740990898,0.527945972281,0.0129450681757,0.0264103724,481.0,0.130826974418,0.109976631387,0.971056049,369.0,0.0,310.057814865,1.0,0.0,1.0
3025,0.0858772657183,0.177747266032,0.0569656329,12.0,23.258960935,3.22081877515,0.204243898228,0.2212680765,664.0,0.82695418084,0.240970929793,1.3039753454,506.0,0.0,6.74395424994,1.0,0.0,1.0
3026,0.0771174522726,0.177246566302,0.0569656455,12.0,56.6391275933,4.607307249,0.205114663267,0.3165189667,664.0,0.851965462478,0.494650094114,1.3039754231,506.0,0.0,186.6096103,1.0,0.0,1.0
3027,0.0673862742629,0.0306498159045,0.0474713,10.0,87.2279660014,1.27454862791,0.0305983908108,0.099891003,738.0,0.688483784223,0.172850605303,1.5372690691,577.0,0.0,113.622420773,1.0,0.0,1.0
